account_id,open_date,kyc_risk_score,segment,fraud_ring_id,open_day_offset,account_age_at_sim_start_days,is_cold_start,decision_day_offset,account_age_days_at_decision
acct_2f571dccba,2024-04-04,0.2939837688684676,legit,,-637,637,0,90,727
acct_03aacf3b25,2024-04-22,0.215650151973317,legit,,-619,619,0,90,709
acct_3e843b05fb,2024-11-02,0.21295923333443048,legit,,-425,425,0,90,515
acct_12b723adc4,2025-04-13,0.3622656550558179,legit,,-263,263,0,90,353
acct_9b4aeb1aee,2025-10-17,0.20972711582576245,legit,,-76,76,0,90,166
acct_7b8d758032,2024-07-01,0.011102560585120269,legit,,-549,549,0,90,639
acct_417ec29195,2024-07-26,0.41366346757766914,legit,,-524,524,0,90,614
acct_2fa2f77504,2024-04-12,0.35742219783660234,legit,,-629,629,0,90,719
acct_a42ed7aeb0,2025-06-18,0.06969958527509237,legit,,-197,197,0,90,287
acct_5a1a8e8cc3,2024-10-08,0.0,legit,,-450,450,0,90,540
acct_233ab7a94a,2024-12-16,0.5404498014696884,legit,,-381,381,0,90,471
acct_1097137278,2024-02-01,0.30218611257563766,legit,,-700,700,0,90,790
acct_3f21d40b4d,2025-02-08,0.30580962514003673,legit,,-327,327,0,90,417
acct_a80d522229,2025-04-29,0.06268499764066687,legit,,-247,247,0,90,337
acct_2e59359251,2024-06-23,0.2619372967618886,legit,,-557,557,0,90,647
acct_87a844f8d3,2025-03-06,0.23966792178147417,legit,,-301,301,0,90,391
acct_63f39f30db,2024-08-17,0.2913574271483263,legit,,-502,502,0,90,592
acct_14ea00cedb,2025-07-09,0.33019912217295966,legit,,-176,176,0,90,266
acct_8024d19d09,2024-07-22,0.35773784900926575,legit,,-528,528,0,90,618
acct_856b841094,2025-08-08,0.445472433714879,legit,,-146,146,0,90,236
acct_2c226c414b,2024-02-01,0.14347652131425281,legit,,-700,700,0,90,790
acct_50deaafd44,2024-11-08,0.41029412035842794,legit,,-419,419,0,90,509
acct_83adaf81ae,2024-09-03,0.41845856704798684,legit,,-485,485,0,90,575
acct_cd871bd3f4,2025-08-25,0.19689571457293795,legit,,-129,129,0,90,219
acct_c5291ef3d4,2025-04-16,0.26577829801665426,legit,,-260,260,0,90,350
acct_f783f59472,2025-10-07,0.28098745879872344,legit,,-86,86,0,90,176
acct_3b6acf1673,2025-01-01,0.20658754270669946,legit,,-365,365,0,90,455
acct_747ef0e562,2025-01-08,0.137065348489005,legit,,-358,358,0,90,448
acct_26f6607807,2025-06-15,0.30428007407717667,legit,,-200,200,0,90,290
acct_b816c48006,2024-03-08,0.06210891133833829,legit,,-664,664,0,90,754
acct_f8ef54d6a0,2025-07-21,0.18534744188587082,legit,,-164,164,0,90,254
acct_6190d222d7,2025-05-12,0.3877375192880276,legit,,-234,234,0,90,324
acct_93b878bf9a,2024-07-14,0.15561210698749978,legit,,-536,536,0,90,626
acct_faeb2cba9f,2024-12-22,0.04762382185190778,legit,,-375,375,0,90,465
acct_0686fca01d,2024-04-23,0.2797199081330732,legit,,-618,618,0,90,708
acct_ffa8ea8f59,2024-04-21,0.22849280494602942,legit,,-620,620,0,90,710
acct_281d0835c7,2025-02-21,0.2308978154343927,legit,,-314,314,0,90,404
acct_2aa5e6226a,2024-08-20,0.27440658887439323,legit,,-499,499,0,90,589
acct_8d3ff7edf7,2024-07-13,0.3348219569078861,legit,,-537,537,0,90,627
acct_e0b1ae0bf0,2025-03-21,0.32951991644625805,legit,,-286,286,0,90,376
acct_9effb65bef,2024-02-20,0.3167840131301516,legit,,-681,681,0,90,771
acct_70afbed307,2024-04-20,0.2855701600970391,legit,,-621,621,0,90,711
acct_950006e1a9,2024-08-07,0.2395486994736988,legit,,-512,512,0,90,602
acct_d869023654,2024-04-15,0.2131500137998508,legit,,-626,626,0,90,716
acct_6ad8c811ef,2025-05-03,0.1261284795306596,legit,,-243,243,0,90,333
acct_9945dc1e36,2024-10-18,0.10066338548787096,legit,,-440,440,0,90,530
acct_02bcff3d0a,2024-10-20,0.18834747522757717,legit,,-438,438,0,90,528
acct_b0062d039e,2024-12-18,0.14334432241228978,legit,,-379,379,0,90,469
acct_03d9231fe2,2025-11-17,0.29011541541972574,legit,,-45,45,0,90,135
acct_e5651f15ea,2025-02-27,0.2561370470262594,legit,,-308,308,0,90,398
acct_fc42b4a1dc,2025-03-03,0.3580221476823956,legit,,-304,304,0,90,394
acct_b7c2a275f0,2025-07-31,0.3387295206761137,legit,,-154,154,0,90,244
acct_1689d2dbe1,2025-06-04,0.17165006264023455,legit,,-211,211,0,90,301
acct_272ee4eaea,2025-11-15,0.3158113504995759,legit,,-47,47,0,90,137
acct_a507b15226,2025-02-11,0.0762247288701943,legit,,-324,324,0,90,414
acct_b1f147366b,2025-05-01,0.24184236928187142,legit,,-245,245,0,90,335
acct_d17336b48f,2025-02-15,0.14203662562146954,legit,,-320,320,0,90,410
acct_8e4a0e32ca,2025-05-22,0.27278120714049314,legit,,-224,224,0,90,314
acct_0c6579d8b6,2024-07-21,0.41034233200146053,legit,,-529,529,0,90,619
acct_829c8d4ee8,2024-01-15,0.3997539982071318,legit,,-717,717,0,90,807
acct_316d6d5f3a,2024-01-13,0.29361452054068876,legit,,-719,719,0,90,809
acct_68b1389d1a,2024-06-17,0.0,legit,,-563,563,0,90,653
acct_6b55af9b6d,2025-05-17,0.21474652958174442,legit,,-229,229,0,90,319
acct_bae1e667df,2024-01-28,0.12134403742877689,legit,,-704,704,0,90,794
acct_8a3bc627e8,2025-10-12,0.4896755836897593,legit,,-81,81,0,90,171
acct_76b3ba52c8,2025-09-14,0.10880623366848377,legit,,-109,109,0,90,199
acct_d0be352238,2024-09-04,0.27825380419719165,legit,,-484,484,0,90,574
acct_53aa1ba38d,2024-11-10,0.4433339378199545,legit,,-417,417,0,90,507
acct_239320da46,2025-09-18,0.27988433467683305,legit,,-105,105,0,90,195
acct_f298125093,2024-01-13,0.46855586209757305,legit,,-719,719,0,90,809
acct_253996f450,2024-01-23,0.19913034970961943,legit,,-709,709,0,90,799
acct_02f2bafb39,2024-06-26,0.05178890221848795,legit,,-554,554,0,90,644
acct_18ea01878e,2025-05-08,0.1991672072246994,legit,,-238,238,0,90,328
acct_aa333b3346,2025-11-04,0.18752939045735068,legit,,-58,58,0,90,148
acct_336b9cddbb,2024-03-30,0.2789991663785006,legit,,-642,642,0,90,732
acct_3b99348f81,2024-01-13,0.03700455284294463,legit,,-719,719,0,90,809
acct_3cf0727200,2025-06-16,0.18069533351732192,legit,,-199,199,0,90,289
acct_8f04d815ce,2025-02-17,0.40293366603294867,legit,,-318,318,0,90,408
acct_82e9adcb53,2025-06-30,0.1736061660277317,legit,,-185,185,0,90,275
acct_c24505764e,2024-11-09,0.31493579329654375,legit,,-418,418,0,90,508
acct_0a794814b7,2025-01-25,0.3037719236723444,legit,,-341,341,0,90,431
acct_fb09862db2,2024-05-06,0.04772832191382301,legit,,-605,605,0,90,695
acct_efc8d555b2,2024-02-04,0.12588303379907212,legit,,-697,697,0,90,787
acct_f223238ec0,2025-10-29,0.27823313339059164,legit,,-64,64,0,90,154
acct_88234245e0,2024-06-17,0.30355865770516766,legit,,-563,563,0,90,653
acct_111294df35,2024-07-21,0.1532081314831153,legit,,-529,529,0,90,619
acct_a6e58d3d46,2024-07-03,0.33565841637788796,legit,,-547,547,0,90,637
acct_32b28ddcbd,2024-07-03,0.2789973426012102,legit,,-547,547,0,90,637
acct_f41c1ebd28,2024-03-07,0.42414146188252766,legit,,-665,665,0,90,755
acct_6aa28e615e,2025-06-21,0.1971217094116309,legit,,-194,194,0,90,284
acct_83eb2a49fc,2025-01-26,0.2822696137214321,legit,,-340,340,0,90,430
acct_9eb57e7a15,2025-11-29,0.17564008790456637,legit,,-33,33,0,90,123
acct_0d9caaa93b,2024-11-26,0.18598571834023309,legit,,-401,401,0,90,491
acct_b601939740,2025-11-12,0.2006034013340549,legit,,-50,50,0,90,140
acct_7fac0b4b82,2024-10-01,0.12512967369850803,legit,,-457,457,0,90,547
acct_327ce836f9,2024-08-19,0.0,legit,,-500,500,0,90,590
acct_1162b60f4b,2024-12-01,0.5559193543128403,legit,,-396,396,0,90,486
acct_f94e9d2257,2025-04-03,0.2013676881460802,legit,,-273,273,0,90,363
acct_0178d6acee,2024-07-24,0.21274192285648674,legit,,-526,526,0,90,616
acct_e68210b557,2024-10-15,0.2156532460191197,legit,,-443,443,0,90,533
acct_32000ded6f,2024-11-13,0.1163934349693782,legit,,-414,414,0,90,504
acct_dc169a75c0,2024-03-22,0.3195473370971773,legit,,-650,650,0,90,740
acct_b1125dcd04,2024-08-17,0.07067132562168321,legit,,-502,502,0,90,592
acct_fb2696aa8a,2025-04-07,0.33390360780338657,legit,,-269,269,0,90,359
acct_bce0c08b19,2024-11-24,0.2706352398924472,legit,,-403,403,0,90,493
acct_f0a4a19f46,2024-01-03,0.20952098055177928,legit,,-729,729,0,90,819
acct_8c4c48282f,2024-11-24,0.3238308120362273,legit,,-403,403,0,90,493
acct_40dd427e0d,2025-08-29,0.042319407339133835,legit,,-125,125,0,90,215
acct_191997af52,2025-10-21,0.20314432606446278,legit,,-72,72,0,90,162
acct_59031e24fe,2025-03-03,0.4717390015547255,legit,,-304,304,0,90,394
acct_a4303c904e,2025-04-06,0.45014651333434236,legit,,-270,270,0,90,360
acct_03ded80b5b,2025-08-30,0.11755111626615913,legit,,-124,124,0,90,214
acct_df389519b9,2025-04-01,0.28832803165494747,legit,,-275,275,0,90,365
acct_340a12566b,2025-07-14,0.1457143302562261,legit,,-171,171,0,90,261
acct_5756fbcb39,2024-01-28,0.3955022604197921,legit,,-704,704,0,90,794
acct_a6238e3f29,2024-09-14,0.21114499548560792,legit,,-474,474,0,90,564
acct_59bea91a0c,2024-03-21,0.2478924608227065,legit,,-651,651,0,90,741
acct_269a0d4b17,2024-01-31,0.1417092286248985,legit,,-701,701,0,90,791
acct_8541161524,2024-01-16,0.24020946763778547,legit,,-716,716,0,90,806
acct_9283a29148,2025-05-17,0.04532173407813794,legit,,-229,229,0,90,319
acct_6e49ad6afe,2024-11-05,0.307848020263063,legit,,-422,422,0,90,512
acct_d96d1ddbde,2025-04-19,0.18727375645963834,legit,,-257,257,0,90,347
acct_588b45ac71,2024-01-14,0.34418128439297624,legit,,-718,718,0,90,808
acct_f5f07ae61d,2024-07-01,0.2826843706329088,legit,,-549,549,0,90,639
acct_255937e4ae,2025-11-15,0.09198037467301104,legit,,-47,47,0,90,137
acct_870111bdd7,2025-05-07,0.35029694755772045,legit,,-239,239,0,90,329
acct_739e8cf08b,2025-07-31,0.5359122739220887,legit,,-154,154,0,90,244
acct_e4e0e07f84,2025-08-16,0.30042263184699247,legit,,-138,138,0,90,228
acct_0c3e600525,2025-06-10,0.22996864838697217,legit,,-205,205,0,90,295
acct_43372109e9,2024-05-27,0.3480131040640949,legit,,-584,584,0,90,674
acct_bf6737510b,2024-04-09,0.40020700102782336,legit,,-632,632,0,90,722
acct_9f094f5007,2025-01-03,0.18744124976352583,legit,,-363,363,0,90,453
acct_a108292b03,2025-06-07,0.1898986036676866,legit,,-208,208,0,90,298
acct_17142742e4,2024-05-11,0.1977511032467245,legit,,-600,600,0,90,690
acct_f2af831257,2025-01-07,0.3448962065414787,legit,,-359,359,0,90,449
acct_cbbf1b3677,2025-07-26,0.42980493283560783,legit,,-159,159,0,90,249
acct_0f7e51e505,2025-02-06,0.19902715266482907,legit,,-329,329,0,90,419
acct_00509bfaa8,2024-09-01,0.2876892668643759,legit,,-487,487,0,90,577
acct_65f6d91544,2024-02-17,0.3642464383767868,legit,,-684,684,0,90,774
acct_e0f753ba3a,2025-02-02,0.0,legit,,-333,333,0,90,423
acct_393b0da708,2024-07-03,0.15611003992462652,legit,,-547,547,0,90,637
acct_3f8ff8fc31,2025-09-21,0.0,legit,,-102,102,0,90,192
acct_ef695c95b2,2024-10-28,0.14018126609848885,legit,,-430,430,0,90,520
acct_d48ddbcc5d,2025-10-18,0.22586744145774035,legit,,-75,75,0,90,165
acct_5928233c9e,2024-05-28,0.2205927218571157,legit,,-583,583,0,90,673
acct_7eef4d1fe6,2025-04-28,0.12630235356746156,legit,,-248,248,0,90,338
acct_b27a2f9564,2024-09-14,0.3759008345729619,legit,,-474,474,0,90,564
acct_ef960e7576,2025-03-08,0.13288494206621143,legit,,-299,299,0,90,389
acct_633f6cb14e,2025-01-22,0.3170258751129068,legit,,-344,344,0,90,434
acct_420f8c8964,2025-07-11,0.22341566611230393,legit,,-174,174,0,90,264
acct_a93daa6075,2025-06-24,0.2483623849845644,legit,,-191,191,0,90,281
acct_b709e5cdec,2025-02-14,0.334199637770748,legit,,-321,321,0,90,411
acct_57cd2befa2,2025-02-15,0.2485498419054079,legit,,-320,320,0,90,410
acct_0492ca3623,2024-04-08,0.22471719827642117,legit,,-633,633,0,90,723
acct_4049f58cc6,2025-05-24,0.0623826462557574,legit,,-222,222,0,90,312
acct_aa5a5e199a,2024-12-25,0.3322898842329594,legit,,-372,372,0,90,462
acct_89d2785c95,2024-11-12,0.12732636620232046,legit,,-415,415,0,90,505
acct_97c565d997,2024-06-04,0.23845852756920013,legit,,-576,576,0,90,666
acct_0508baea56,2025-06-25,0.0,legit,,-190,190,0,90,280
acct_f7162e0c89,2025-04-21,0.07040335721160085,legit,,-255,255,0,90,345
acct_e79926ef19,2024-04-07,0.42534146400643946,legit,,-634,634,0,90,724
acct_1a64caec67,2024-08-11,0.28391043795031556,legit,,-508,508,0,90,598
acct_a726a70728,2025-06-13,0.11318068970485234,legit,,-202,202,0,90,292
acct_12e2657589,2024-02-20,0.11565569496753686,legit,,-681,681,0,90,771
acct_f2ef9c45ba,2024-04-07,0.2569929197122536,legit,,-634,634,0,90,724
acct_a175c2f231,2024-07-22,0.3158486582636952,legit,,-528,528,0,90,618
acct_dcddcbd2f2,2025-04-23,0.28337724717455526,legit,,-253,253,0,90,343
acct_f135ca6f9a,2025-08-28,0.2689742901886131,legit,,-126,126,0,90,216
acct_87756f9d2f,2024-02-18,0.34684099383333644,legit,,-683,683,0,90,773
acct_3452df2dfc,2025-07-24,0.05561536067298761,legit,,-161,161,0,90,251
acct_b7ad25f5c7,2024-07-26,0.3702094477181809,legit,,-524,524,0,90,614
acct_9c566ee1a5,2024-09-24,0.3925270111914324,legit,,-464,464,0,90,554
acct_83402b048a,2025-06-24,0.026819751214524568,legit,,-191,191,0,90,281
acct_b28de6fb0c,2024-10-15,0.2618841785208641,legit,,-443,443,0,90,533
acct_507838de81,2025-05-20,0.4657113426921178,legit,,-226,226,0,90,316
acct_74c0692a33,2024-04-14,0.31195570865217415,legit,,-627,627,0,90,717
acct_f0f95b39ee,2024-03-15,0.1428243254098165,legit,,-657,657,0,90,747
acct_bca10ce737,2024-06-09,0.25137415500047855,legit,,-571,571,0,90,661
acct_be991abedf,2025-06-12,0.12819185131254207,legit,,-203,203,0,90,293
acct_ddc4f7a0c2,2024-02-28,0.4958506781035944,legit,,-673,673,0,90,763
acct_e2a78ebfa7,2024-03-06,0.38632584202665143,legit,,-666,666,0,90,756
acct_d929fca352,2024-01-13,0.13949795226290468,legit,,-719,719,0,90,809
acct_daf0405e33,2025-08-21,0.3267551691397482,legit,,-133,133,0,90,223
acct_89cc62e63a,2025-04-24,0.30310547490448636,legit,,-252,252,0,90,342
acct_9b19f2584d,2025-05-09,0.3262445371433533,legit,,-237,237,0,90,327
acct_aafe2cd9b6,2025-07-04,0.33880170835652024,legit,,-181,181,0,90,271
acct_3df0a0fd46,2024-05-05,0.2908949689602527,legit,,-606,606,0,90,696
acct_da95a4a77e,2025-10-09,0.035966664434297996,legit,,-84,84,0,90,174
acct_43c8eedb2c,2025-03-09,0.18325696493810498,legit,,-298,298,0,90,388
acct_d63dab6677,2025-11-19,0.09641908508319755,legit,,-43,43,0,90,133
acct_74c4c67ce5,2024-04-20,0.45747944090628445,legit,,-621,621,0,90,711
acct_7fb1e0a312,2024-07-25,0.41310647203547346,legit,,-525,525,0,90,615
acct_da6f9d0ed9,2025-09-07,0.4120750145143188,legit,,-116,116,0,90,206
acct_427f6c6145,2024-03-19,0.25144638167221905,legit,,-653,653,0,90,743
acct_abeae96cd5,2024-06-07,0.11878343554456205,legit,,-573,573,0,90,663
acct_697c334328,2025-08-24,0.2976389565398608,legit,,-130,130,0,90,220
acct_e8c6823d8a,2024-05-25,0.09368174597986426,legit,,-586,586,0,90,676
acct_827242049f,2024-12-12,0.24385634658200836,legit,,-385,385,0,90,475
acct_a9acdcb43d,2024-02-25,0.4657073399973568,legit,,-676,676,0,90,766
acct_d6ed697e8a,2025-11-21,0.3573055994216091,legit,,-41,41,0,90,131
acct_b756fab479,2025-03-06,0.27985447717612993,legit,,-301,301,0,90,391
acct_d7214cd938,2025-09-05,0.25530548537250375,legit,,-118,118,0,90,208
acct_32638f9e76,2025-02-15,0.12010873631340557,legit,,-320,320,0,90,410
acct_ff710cd7fa,2024-11-22,0.2318737746871685,legit,,-405,405,0,90,495
acct_ba0cfaedb7,2024-07-15,0.09996213532922243,legit,,-535,535,0,90,625
acct_f7995f9f78,2025-10-28,0.31134661774570416,legit,,-65,65,0,90,155
acct_02a1109a1c,2025-04-06,0.03559509863583066,legit,,-270,270,0,90,360
acct_f5b3e045b6,2024-08-25,0.23527784350058473,legit,,-494,494,0,90,584
acct_bd09cabf66,2025-10-27,0.3771068486675585,legit,,-66,66,0,90,156
acct_289c61c389,2024-10-12,0.37310042114622866,legit,,-446,446,0,90,536
acct_ea31933148,2024-04-24,0.14859456064370186,legit,,-617,617,0,90,707
acct_58bd479d3f,2025-06-08,0.11995614071703273,legit,,-207,207,0,90,297
acct_a5cc5dc1ba,2024-11-30,0.29551360412381955,legit,,-397,397,0,90,487
acct_08545f66ee,2025-02-28,0.40447973339260784,legit,,-307,307,0,90,397
acct_aef77c4562,2024-06-16,0.23413256121625936,legit,,-564,564,0,90,654
acct_4d4bdb3e7a,2024-11-01,0.10069529453669568,legit,,-426,426,0,90,516
acct_9ff95fbffc,2025-08-20,0.276067743377263,legit,,-134,134,0,90,224
acct_e3db63f1f5,2025-02-12,0.2257500105532715,legit,,-323,323,0,90,413
acct_a4d45c579a,2025-11-08,0.2803461777963879,legit,,-54,54,0,90,144
acct_5406c75246,2024-05-24,0.18952507103072674,legit,,-587,587,0,90,677
acct_c7212f8182,2024-02-14,0.2873743401164127,legit,,-687,687,0,90,777
acct_0516a9dad1,2025-09-28,0.20176089038449543,legit,,-95,95,0,90,185
acct_a968c36779,2025-08-12,0.2827844827422547,legit,,-142,142,0,90,232
acct_53d4dc4810,2024-08-12,0.11326851986901104,legit,,-507,507,0,90,597
acct_e9cbb304fb,2025-05-31,0.42253323278997545,legit,,-215,215,0,90,305
acct_f1bdebd44a,2025-07-31,0.11055045847188555,legit,,-154,154,0,90,244
acct_21b0c7d51d,2025-04-07,0.026578581610898627,legit,,-269,269,0,90,359
acct_691448e649,2025-01-08,0.2534931935892003,legit,,-358,358,0,90,448
acct_6009851d8b,2024-09-06,0.23588669734898549,legit,,-482,482,0,90,572
acct_b7b34b1572,2025-03-12,0.3957027794714202,legit,,-295,295,0,90,385
acct_5ba0e2c60b,2024-09-02,0.29751206493169885,legit,,-486,486,0,90,576
acct_52120b8c4e,2024-07-09,0.4373725842164288,legit,,-541,541,0,90,631
acct_503620c16a,2025-01-25,0.2044232185852126,legit,,-341,341,0,90,431
acct_411529fd81,2025-09-20,0.1596529699325655,legit,,-103,103,0,90,193
acct_9cae59d724,2024-04-09,0.2108485593972352,legit,,-632,632,0,90,722
acct_842f766caf,2024-05-23,0.42129823404214056,legit,,-588,588,0,90,678
acct_cff0b694d4,2025-02-04,0.20968729299518227,legit,,-331,331,0,90,421
acct_694d4cb19b,2024-06-30,0.4786072256877364,legit,,-550,550,0,90,640
acct_6058e7795d,2024-01-11,0.4604429232041297,legit,,-721,721,0,90,811
acct_e811c0ad5d,2025-03-13,0.23880416204158098,legit,,-294,294,0,90,384
acct_bb769f24db,2024-09-18,0.29385693671714014,legit,,-470,470,0,90,560
acct_37c18aa514,2025-03-01,0.6314624415241042,legit,,-306,306,0,90,396
acct_014b2ceb12,2024-10-29,0.16512825640582438,legit,,-429,429,0,90,519
acct_6bd53f7c85,2024-10-22,0.36627974443310296,legit,,-436,436,0,90,526
acct_d84ff7d755,2024-10-25,0.1912299780518549,legit,,-433,433,0,90,523
acct_1601386a99,2024-02-17,0.35903216318705333,legit,,-684,684,0,90,774
acct_e249fa89ae,2025-04-10,0.2834291097414167,legit,,-266,266,0,90,356
acct_483c749e4b,2025-03-13,0.2516782266238351,legit,,-294,294,0,90,384
acct_be4cc26e14,2025-04-14,0.3009959076923379,legit,,-262,262,0,90,352
acct_96fffdf3bc,2025-08-10,0.017563968075350184,legit,,-144,144,0,90,234
acct_402c3e35fd,2025-11-16,0.13215766962036393,legit,,-46,46,0,90,136
acct_5fffaa1176,2024-02-03,0.07692410373287065,legit,,-698,698,0,90,788
acct_42dd847702,2025-01-05,0.2600777203977345,legit,,-361,361,0,90,451
acct_2731a6eeb8,2024-06-23,0.1667792602513263,legit,,-557,557,0,90,647
acct_b9c9ef12b6,2025-01-02,0.08893898003549117,legit,,-364,364,0,90,454
acct_894def06b8,2025-07-14,0.20116675014729293,legit,,-171,171,0,90,261
acct_be8292c213,2025-10-24,0.24440952755927928,legit,,-69,69,0,90,159
acct_cfcb51b83f,2025-01-09,0.28346371415766863,legit,,-357,357,0,90,447
acct_189499cad6,2025-11-26,0.3369139212947474,legit,,-36,36,0,90,126
acct_8b2ed4238e,2024-12-30,0.25756028420016397,legit,,-367,367,0,90,457
acct_2c5b087df2,2024-08-18,0.01496902715235629,legit,,-501,501,0,90,591
acct_99df71571a,2024-12-21,0.24852168484848264,legit,,-376,376,0,90,466
acct_6010bd57fc,2025-08-30,0.237589586371044,legit,,-124,124,0,90,214
acct_9865de1d36,2025-05-10,0.24664210521637384,legit,,-236,236,0,90,326
acct_f3959e8258,2024-06-10,0.36371795318179595,legit,,-570,570,0,90,660
acct_3d1e8520c3,2024-03-11,0.11666741188989302,legit,,-661,661,0,90,751
acct_a50b80eb68,2025-03-29,0.11880113705351411,legit,,-278,278,0,90,368
acct_7cfef80e84,2024-02-04,0.28467000006024484,legit,,-697,697,0,90,787
acct_58e0007b4e,2024-02-13,0.19823926741125875,legit,,-688,688,0,90,778
acct_04ab3b04fe,2025-05-03,0.0,legit,,-243,243,0,90,333
acct_9368d3c918,2024-05-10,0.15003559326447863,legit,,-601,601,0,90,691
acct_d6d42c73d4,2024-04-19,0.18307253350057423,legit,,-622,622,0,90,712
acct_574537ad84,2024-12-03,0.25462973475771006,legit,,-394,394,0,90,484
acct_35099c9a5f,2025-08-09,0.21259044030130636,legit,,-145,145,0,90,235
acct_ed73c6036c,2025-09-19,0.16887792331823576,legit,,-104,104,0,90,194
acct_04b0ae9670,2024-04-15,0.14652184486293485,legit,,-626,626,0,90,716
acct_c38cb8dc61,2024-07-03,0.06572295160886568,legit,,-547,547,0,90,637
acct_440dc519d4,2025-05-09,0.2967630046384003,legit,,-237,237,0,90,327
acct_2864ab71e2,2025-09-16,0.23230690120981992,legit,,-107,107,0,90,197
acct_a33c8c2016,2024-06-18,0.44059313285791146,legit,,-562,562,0,90,652
acct_6e67319ae3,2024-10-06,0.4972357804628894,legit,,-452,452,0,90,542
acct_782c928f5f,2024-02-12,0.2229482260926281,legit,,-689,689,0,90,779
acct_3b73c3caba,2024-07-12,0.258390349719379,legit,,-538,538,0,90,628
acct_ed94b24b2a,2025-09-23,0.12085057596174784,legit,,-100,100,0,90,190
acct_df7f7f2db8,2024-09-26,0.2976439960018589,legit,,-462,462,0,90,552
acct_35991cb417,2025-07-30,0.316669850638015,legit,,-155,155,0,90,245
acct_81c5fe2a05,2025-07-26,0.36848861740556804,legit,,-159,159,0,90,249
acct_ffe31730cd,2025-06-14,0.3889009309625361,legit,,-201,201,0,90,291
acct_76fbe864c7,2024-10-26,0.13444979634799736,legit,,-432,432,0,90,522
acct_ab6bac4f60,2024-03-30,0.31352960885508663,legit,,-642,642,0,90,732
acct_c08a6a4693,2024-07-17,0.024304188643113095,legit,,-533,533,0,90,623
acct_25e057228f,2025-06-12,0.2118512141645845,legit,,-203,203,0,90,293
acct_92a92c3412,2025-11-07,0.26430710333528706,legit,,-55,55,0,90,145
acct_f6e6590af1,2024-02-13,0.1814260936963915,legit,,-688,688,0,90,778
acct_a7041e67fe,2025-04-17,0.4758609856244859,legit,,-259,259,0,90,349
acct_fa7b090c76,2024-12-05,0.2296336244295546,legit,,-392,392,0,90,482
acct_e63f06d035,2025-03-02,0.22212768040909178,legit,,-305,305,0,90,395
acct_21a57c64d4,2024-11-22,0.25908559455482005,legit,,-405,405,0,90,495
acct_bee2dd5ea6,2025-03-26,0.3037988879167791,legit,,-281,281,0,90,371
